cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group,year,month
6.0,4.2,120.0,17.9,13.4,10.4,0.0,101680.0,0.0,85.0,1993,9
5.0,8.7,167.0,21.0,11.9,5.9,0.0,102080.0,0.0,86.0,1993,9
4.0,10.3,180.0,16.6,14.0,6.9,0.0,101880.0,0.0,86.0,1993,9
8.0,0.0,45.0,19.6,14.6,12.7,7.7,101470.0,0.0,87.0,1993,9
6.0,7.5,150.0,18.8,16.1,12.6,0.2,101360.0,0.0,87.0,1993,9
7.0,0.7,64.0,16.6,15.0,11.2,0.0,101360.0,0.0,87.0,1993,9
4.0,4.6,117.0,17.4,12.6,8.6,0.0,101770.0,0.0,87.0,1993,9
6.0,4.2,112.0,13.7,12.4,7.5,0.1,101610.0,0.0,88.0,1993,9
6.0,0.0,42.0,14.3,11.8,9.9,0.4,101410.0,0.0,88.0,1993,9
6.0,0.5,57.0,10.0,9.4,4.5,1.3,101710.0,0.0,88.0,1993,9
8.0,0.0,41.0,12.5,9.0,8.0,6.2,101680.0,0.0,88.0,1993,9
7.0,0.0,40.0,14.8,10.4,8.3,1.2,101400.0,0.0,88.0,1993,9
7.0,0.1,45.0,15.0,10.8,6.7,5.0,100950.0,0.0,89.0,1993,9
5.0,3.3,94.0,13.9,10.4,5.7,17.6,100280.0,0.0,89.0,1993,9
7.0,0.3,49.0,14.3,10.4,6.8,24.7,98480.0,0.0,89.0,1993,10
7.0,1.4,68.0,17.2,12.2,10.0,3.5,98890.0,0.0,90.0,1993,10
5.0,6.5,122.0,16.5,12.4,7.6,1.6,99940.0,0.0,91.0,1993,10
5.0,5.9,115.0,16.6,13.3,10.1,1.1,99900.0,0.0,91.0,1993,10
5.0,4.8,103.0,15.8,13.4,10.2,1.7,99540.0,0.0,92.0,1993,10
6.0,3.4,88.0,14.9,12.9,10.0,9.2,99170.0,0.0,92.0,1993,10
5.0,6.4,115.0,16.8,12.4,9.8,4.2,99960.0,0.0,93.0,1993,10
6.0,1.9,69.0,14.5,12.4,8.1,1.7,100340.0,0.0,93.0,1993,10
5.0,4.1,91.0,15.7,12.2,9.8,1.0,100410.0,0.0,93.0,1993,10
6.0,4.4,93.0,18.0,12.4,9.2,8.3,100440.0,0.0,93.0,1993,10
7.0,4.4,92.0,16.9,14.7,11.4,6.0,99690.0,0.0,94.0,1993,10
8.0,2.5,72.0,14.7,14.0,11.2,59.4,99170.0,0.0,94.0,1993,10
8.0,0.1,36.0,11.1,13.1,11.5,0.5,99450.0,0.0,95.0,1993,10
6.0,4.5,89.0,11.1,9.4,7.7,0.0,100300.0,0.0,95.0,1993,10
2.0,8.4,119.0,9.1,6.2,1.4,0.0,101380.0,0.0,95.0,1993,10
1.0,9.7,126.0,11.4,4.4,-0.4,0.0,102190.0,0.0,95.0,1993,10
2.0,6.8,104.0,12.9,6.0,0.5,0.0,102920.0,0.0,95.0,1993,10
1.0,9.7,123.0,10.8,8.2,3.5,0.0,103640.0,0.0,95.0,1993,10
2.0,9.0,116.0,11.1,6.0,1.3,0.0,103400.0,0.0,95.0,1993,10
5.0,4.2,79.0,9.7,5.8,0.5,0.0,102630.0,0.0,95.0,1993,10
4.0,4.8,83.0,11.0,6.3,2.9,0.0,102420.0,0.0,95.0,1993,10
4.0,6.4,94.0,11.0,8.0,5.0,0.0,102910.0,0.0,95.0,1993,10
7.0,1.0,45.0,10.4,8.6,6.2,0.0,103020.0,0.0,95.0,1993,10
7.0,0.3,34.0,11.1,8.9,7.4,0.0,103160.0,0.0,95.0,1993,10
7.0,1.0,44.0,12.0,8.8,6.6,0.0,103520.0,0.0,95.0,1993,10
7.0,0.0,25.0,11.4,9.8,7.5,0.0,103420.0,0.0,95.0,1993,10
7.0,0.2,31.0,11.8,10.2,8.9,0.1,103210.0,0.0,95.0,1993,10
7.0,0.8,39.0,12.3,10.2,8.6,0.0,102690.0,0.0,95.0,1993,10
5.0,4.1,69.0,10.0,10.1,7.9,0.0,102790.0,0.0,94.0,1993,10
8.0,0.0,24.0,9.5,8.6,7.1,0.0,102720.0,0.0,94.0,1993,10
8.0,0.0,23.0,8.1,8.8,8.0,0.0,102330.0,0.0,94.0,1993,10
8.0,0.0,23.0,10.4,7.8,7.4,0.0,101820.0,0.0,94.0,1993,11
8.0,0.0,22.0,14.4,8.2,5.9,0.0,101040.0,0.0,94.0,1993,11
7.0,0.5,32.0,15.9,10.0,5.6,0.0,100730.0,0.0,94.0,1993,11
7.0,0.1,25.0,16.7,13.0,10.0,0.1,101060.0,0.0,94.0,1993,11
4.0,3.0,54.0,11.0,13.8,10.9,0.0,100910.0,0.0,94.0,1993,11
7.0,0.4,29.0,11.3,9.4,7.8,0.0,101040.0,0.0,94.0,1993,11
8.0,0.0,21.0,10.1,9.6,7.9,0.0,100950.0,0.0,94.0,1993,11
7.0,0.0,20.0,11.5,8.8,7.4,0.1,101840.0,0.0,94.0,1993,11
5.0,0.0,20.0,12.3,7.0,2.6,7.6,101670.0,0.0,93.0,1993,11
8.0,0.3,26.0,10.7,8.8,5.2,0.4,100820.0,0.0,93.0,1993,11
2.0,5.7,66.0,11.6,6.4,2.2,0.0,101700.0,0.0,93.0,1993,11
4.0,8.0,77.0,13.1,6.8,1.9,7.4,102050.0,0.0,93.0,1993,11
8.0,0.0,19.0,8.7,9.2,5.3,6.1,101140.0,0.0,93.0,1993,11
6.0,1.6,37.0,10.5,7.2,5.8,0.1,101160.0,0.0,93.0,1993,11
3.0,6.5,67.0,8.0,6.2,2.0,0.0,103430.0,0.0,93.0,1993,11
7.0,0.5,26.0,6.6,3.8,-0.4,0.0,103550.0,0.0,93.0,1993,11
3.0,7.4,69.0,5.6,3.6,0.6,0.0,103290.0,0.0,93.0,1993,11
4.0,6.4,64.0,6.3,2.6,-0.5,0.0,103150.0,0.0,93.0,1993,11
1.0,7.7,69.0,5.7,2.4,-1.4,0.0,102880.0,0.0,92.0,1993,11
4.0,3.3,45.0,2.0,2.0,-1.7,0.3,102500.0,0.0,92.0,1993,11
5.0,1.4,32.0,1.9,0.6,-0.9,0.1,101950.0,0.0,92.0,1993,11
4.0,0.9,27.0,1.9,-2.0,-5.8,0.0,102360.0,0.0,92.0,1993,11
6.0,2.7,40.0,5.8,-0.8,-3.5,0.0,102050.0,0.0,91.0,1993,11
7.0,0.0,16.0,11.5,1.4,-2.9,0.0,101840.0,0.0,91.0,1993,11
5.0,3.4,43.0,5.7,6.1,0.7,0.0,102410.0,0.0,91.0,1993,11
7.0,0.0,15.0,8.1,3.8,1.8,0.0,103170.0,0.0,91.0,1993,11
6.0,6.0,55.0,1.7,5.2,2.2,0.0,103030.0,0.0,91.0,1993,11
6.0,1.5,30.0,7.5,0.6,-0.5,0.0,102740.0,0.0,91.0,1993,11
7.0,3.1,40.0,9.7,2.4,-2.7,6.7,102180.0,0.0,91.0,1993,11
7.0,0.9,25.0,11.5,4.6,-0.5,0.6,100870.0,0.0,90.0,1993,11
7.0,2.6,34.0,12.4,8.2,4.9,0.1,100840.0,0.0,90.0,1993,12
8.0,0.0,13.0,12.8,8.4,4.5,0.0,101390.0,0.0,90.0,1993,12
7.0,0.0,13.0,12.2,11.4,10.0,0.6,101610.0,0.0,90.0,1993,12
5.0,2.0,30.0,9.2,11.0,9.9,0.6,101160.0,0.0,90.0,1993,12
3.0,2.0,29.0,10.2,5.8,2.4,0.0,102640.0,0.0,89.0,1993,12
7.0,0.2,16.0,8.5,7.8,5.5,4.3,102200.0,0.0,89.0,1993,12
5.0,3.4,36.0,12.7,7.5,6.5,4.8,100620.0,0.0,89.0,1993,12
7.0,0.0,13.0,9.9,7.6,2.4,2.8,99560.0,0.0,89.0,1993,12
5.0,2.8,33.0,8.5,8.2,6.5,1.0,100300.0,0.0,89.0,1993,12
5.0,2.5,31.0,7.5,6.8,5.0,0.0,100520.0,0.0,89.0,1993,12
2.0,6.3,48.0,12.0,5.2,2.9,0.1,100890.0,0.0,89.0,1993,12
7.0,0.0,12.0,10.4,6.8,1.5,10.6,100870.0,0.0,89.0,1993,12
7.0,1.4,24.0,6.4,7.4,4.3,0.2,99300.0,0.0,89.0,1993,12
5.0,4.7,41.0,7.4,3.4,0.4,5.6,100710.0,0.0,88.0,1993,12
5.0,4.1,38.0,8.7,3.9,0.4,0.1,98200.0,0.0,88.0,1993,12
4.0,5.6,45.0,11.1,6.3,3.9,0.9,99320.0,0.0,88.0,1993,12
8.0,0.0,12.0,13.9,7.6,4.0,0.1,101090.0,0.0,88.0,1993,12
8.0,0.0,12.0,14.4,9.7,5.5,7.6,101080.0,0.0,88.0,1993,12
8.0,0.0,12.0,7.9,12.4,10.3,6.5,100220.0,0.0,88.0,1993,12
7.0,0.0,12.0,6.8,5.8,3.7,4.0,100290.0,0.0,88.0,1993,12
5.0,3.0,33.0,8.6,4.4,2.0,0.1,100500.0,0.0,88.0,1993,12
7.0,1.8,26.0,7.2,5.3,2.0,4.7,100170.0,0.0,88.0,1993,12
6.0,0.0,12.0,4.8,4.4,1.5,1.8,100080.0,0.0,88.0,1993,12
7.0,0.1,14.0,4.1,3.3,1.8,0.0,99830.0,0.0,88.0,1993,12
7.0,0.4,17.0,3.0,2.1,0.1,0.1,100290.0,0.0,88.0,1993,12
5.0,2.4,30.0,4.6,1.4,-0.1,0.0,101300.0,0.0,88.0,1993,12
6.0,4.7,41.0,9.4,1.6,-1.3,2.6,101600.0,0.0,88.0,1993,12
7.0,0.0,12.0,11.7,4.6,-0.3,2.2,100600.0,0.0,88.0,1993,12
7.0,0.7,20.0,8.8,6.8,1.9,2.8,100340.0,0.0,88.0,1993,12
7.0,0.0,12.0,7.5,7.2,5.5,9.6,100150.0,0.0,88.0,1993,12
6.0,1.7,27.0,9.1,6.0,4.6,0.0,100140.0,0.0,88.0,1993,12
4.0,5.8,47.0,10.0,3.7,-1.7,6.1,101110.0,0.0,88.0,1994,1
4.0,4.4,41.0,8.7,5.2,0.5,0.0,99730.0,0.0,88.0,1994,1
6.0,0.8,21.0,9.0,6.1,3.5,2.9,99420.0,0.0,88.0,1994,1
6.0,0.0,13.0,9.0,6.6,4.3,7.2,98970.0,0.0,88.0,1994,1
7.0,1.0,23.0,5.0,5.4,1.9,6.5,98240.0,0.0,88.0,1994,1
8.0,0.0,13.0,5.0,3.7,2.4,16.4,97860.0,0.0,88.0,1994,1
4.0,4.0,41.0,8.4,2.0,-1.0,0.0,99590.0,2.0,88.0,1994,1
5.0,1.2,25.0,9.8,2.9,-2.6,1.9,100600.0,0.0,88.0,1994,1
8.0,0.0,14.0,9.5,4.2,-1.3,15.3,99960.0,0.0,88.0,1994,1
7.0,0.0,14.0,10.4,8.0,6.5,0.0,99350.0,0.0,88.0,1994,1
4.0,2.9,36.0,13.0,7.6,4.7,3.0,99980.0,0.0,88.0,1994,1
8.0,0.0,14.0,11.9,9.7,6.4,2.0,99810.0,0.0,88.0,1994,1
3.0,5.6,51.0,9.2,9.6,7.3,2.8,100520.0,0.0,88.0,1994,1
3.0,5.5,51.0,7.5,7.3,5.4,1.3,101120.0,0.0,88.0,1994,1
7.0,0.0,15.0,5.3,4.9,2.3,2.0,100810.0,0.0,88.0,1994,1
4.0,4.9,49.0,4.5,3.6,2.0,0.0,101330.0,0.0,88.0,1994,1
6.0,1.1,27.0,8.4,2.5,0.5,0.0,102560.0,0.0,88.0,1994,1
7.0,0.1,18.0,7.5,3.0,-2.5,2.7,102570.0,0.0,88.0,1994,1
4.0,4.5,49.0,9.4,5.5,3.5,0.0,102210.0,0.0,88.0,1994,1
6.0,1.9,34.0,10.2,4.0,-1.4,0.0,102670.0,0.0,88.0,1994,1
7.0,1.3,30.0,12.0,7.2,4.1,0.0,102640.0,0.0,88.0,1994,1
7.0,1.3,31.0,11.8,9.2,6.3,1.4,102660.0,0.0,88.0,1994,1
6.0,3.0,43.0,11.8,9.2,6.7,1.2,102140.0,0.0,88.0,1994,1
8.0,0.0,17.0,12.7,7.4,2.9,1.2,101860.0,0.0,88.0,1994,1
6.0,4.2,51.0,11.1,8.5,4.3,2.3,100960.0,0.0,87.0,1994,1
5.0,4.1,52.0,11.2,8.0,5.0,0.1,101540.0,0.0,87.0,1994,1
6.0,0.8,28.0,7.9,8.7,6.2,3.2,100880.0,0.0,88.0,1994,1
3.0,8.0,74.0,11.4,5.9,3.9,0.3,102550.0,0.0,88.0,1994,1
8.0,0.0,18.0,9.9,6.2,1.1,0.2,102990.0,0.0,87.0,1994,1
4.0,6.6,69.0,8.7,7.7,5.5,0.0,102390.0,0.0,87.0,1994,1
6.0,0.4,26.0,9.8,4.5,0.3,0.0,102440.0,0.0,87.0,1994,1
6.0,0.0,19.0,7.1,6.5,3.2,3.2,100960.0,0.0,86.0,1994,2
4.0,3.0,50.0,11.5,3.3,-0.5,5.5,101370.0,0.0,86.0,1994,2
6.0,0.5,28.0,9.7,6.4,1.4,6.1,99180.0,0.0,85.0,1994,2
6.0,1.4,38.0,11.0,7.1,4.5,0.0,99490.0,0.0,85.0,1994,2
3.0,7.7,82.0,10.0,6.3,1.6,0.0,100690.0,0.0,85.0,1994,2
5.0,3.4,56.0,9.2,5.7,1.4,4.9,100930.0,0.0,85.0,1994,2
2.0,7.2,81.0,9.6,6.4,3.6,0.0,101030.0,0.0,85.0,1994,2
3.0,5.2,70.0,9.5,4.3,-1.0,0.8,101960.0,0.0,85.0,1994,2
3.0,5.4,72.0,8.9,5.5,1.5,0.0,102270.0,0.0,85.0,1994,2
4.0,6.6,81.0,6.7,4.3,-0.3,3.8,102510.0,0.0,85.0,1994,2
7.0,0.0,23.0,7.8,4.6,2.6,2.1,102180.0,0.0,85.0,1994,2
1.0,8.9,98.0,3.3,3.4,-0.9,0.0,102710.0,0.0,85.0,1994,2
7.0,0.7,36.0,0.5,2.2,1.0,0.8,102560.0,0.0,85.0,1994,2
7.0,1.3,44.0,6.4,-1.8,-4.1,1.6,101630.0,0.0,85.0,1994,2
8.0,0.0,25.0,8.1,0.4,-5.5,0.1,101140.0,3.0,85.0,1994,2
7.0,0.2,31.0,6.6,4.0,0.0,0.0,102030.0,0.0,85.0,1994,2
8.0,0.0,26.0,7.5,4.8,2.9,0.0,101900.0,0.0,85.0,1994,2
7.0,0.0,26.0,6.4,5.6,3.6,0.0,101760.0,0.0,85.0,1994,2
4.0,6.1,89.0,3.2,3.2,0.1,0.0,102000.0,0.0,85.0,1994,2
5.0,3.5,70.0,3.4,2.2,1.1,0.0,101270.0,0.0,85.0,1994,2
4.0,8.9,111.0,2.7,0.7,-2.0,0.2,101420.0,0.0,85.0,1994,2
8.0,0.0,28.0,4.8,0.2,-2.2,9.3,100890.0,0.0,85.0,1994,2
8.0,0.0,29.0,4.2,2.4,0.0,2.1,100150.0,0.0,86.0,1994,2
8.0,0.0,29.0,9.7,3.2,2.2,0.0,100320.0,0.0,86.0,1994,2
8.0,0.0,30.0,12.1,5.8,2.0,1.7,101260.0,0.0,86.0,1994,2
8.0,0.0,30.0,12.9,7.4,2.6,0.0,100460.0,0.0,86.0,1994,2
7.0,1.6,57.0,11.8,10.2,7.5,0.2,99960.0,0.0,86.0,1994,2
7.0,0.4,41.0,9.1,9.4,7.0,0.2,100270.0,0.0,87.0,1994,2
7.0,0.1,39.0,12.5,7.2,5.2,1.9,101220.0,0.0,87.0,1994,3
4.0,8.2,132.0,12.0,8.5,4.5,0.0,101550.0,0.0,87.0,1994,3
5.0,4.0,94.0,11.3,7.6,3.2,0.6,101830.0,0.0,87.0,1994,3
7.0,1.4,64.0,14.6,7.1,2.9,0.1,102390.0,0.0,87.0,1994,3
6.0,2.5,80.0,10.8,10.2,5.8,0.0,101450.0,0.0,87.0,1994,3
6.0,0.2,45.0,13.8,7.0,3.2,0.0,102430.0,0.0,87.0,1994,3
8.0,1.0,61.0,13.0,10.3,6.8,2.1,101910.0,0.0,87.0,1994,3
8.0,0.1,43.0,11.9,11.5,10.0,0.0,101780.0,0.0,87.0,1994,3
8.0,0.0,39.0,12.4,10.8,9.6,0.6,101870.0,0.0,87.0,1994,3
3.0,10.0,162.0,9.7,7.4,2.4,0.0,102990.0,0.0,88.0,1994,3
6.0,6.7,133.0,11.0,5.4,1.1,0.0,102230.0,0.0,88.0,1994,3
6.0,3.5,100.0,13.5,6.8,2.7,0.4,101440.0,0.0,88.0,1994,3
6.0,4.4,112.0,15.4,9.1,4.7,0.0,100790.0,0.0,88.0,1994,3
6.0,6.4,135.0,13.1,11.0,6.5,2.2,101860.0,0.0,88.0,1994,3
6.0,3.2,100.0,10.1,11.4,9.6,0.9,101520.0,0.0,88.0,1994,3
4.0,5.4,127.0,10.1,6.7,3.3,1.2,101600.0,0.0,88.0,1994,3
4.0,8.0,156.0,11.4,5.8,1.5,1.4,101900.0,0.0,88.0,1994,3
8.0,0.0,45.0,10.6,7.2,3.1,5.5,101070.0,0.0,88.0,1994,3
6.0,8.4,164.0,10.0,7.5,4.4,0.0,100820.0,0.0,88.0,1994,3
6.0,8.5,167.0,10.9,4.6,-0.8,0.1,101490.0,0.0,88.0,1994,3
6.0,7.3,156.0,12.5,7.4,3.9,1.0,101590.0,0.0,88.0,1994,3
8.0,0.0,48.0,14.9,8.8,5.0,4.6,101870.0,0.0,89.0,1994,3
8.0,0.1,53.0,13.7,11.4,8.0,0.7,101390.0,0.0,89.0,1994,3
6.0,8.6,175.0,13.2,10.4,7.0,0.1,101620.0,0.0,89.0,1994,3
6.0,0.4,63.0,11.0,11.4,9.7,1.2,100860.0,0.0,89.0,1994,3
1.0,10.8,201.0,11.1,6.9,2.8,0.0,102060.0,0.0,89.0,1994,3
7.0,3.4,117.0,12.8,6.4,1.7,0.1,101820.0,0.0,89.0,1994,3
8.0,0.1,57.0,16.2,9.4,6.1,0.0,100930.0,0.0,89.0,1994,3
5.0,8.3,180.0,17.5,13.0,9.7,0.0,101720.0,0.0,89.0,1994,3
7.0,1.1,83.0,11.7,13.1,8.7,5.5,100730.0,0.0,89.0,1994,3
6.0,4.3,135.0,11.4,8.8,6.0,9.8,99330.0,0.0,89.0,1994,3
6.0,2.3,106.0,9.3,9.2,6.9,0.1,98710.0,0.0,89.0,1994,4
4.0,6.7,168.0,11.0,5.8,2.3,0.6,100570.0,0.0,90.0,1994,4
6.0,3.3,124.0,11.0,5.2,-0.7,9.6,101300.0,0.0,90.0,1994,4
6.0,6.9,173.0,11.2,8.0,4.9,0.6,100040.0,0.0,90.0,1994,4
6.0,6.5,170.0,12.0,7.0,2.9,0.1,100610.0,0.0,90.0,1994,4
5.0,10.4,217.0,10.9,7.0,2.1,1.1,100920.0,0.0,90.0,1994,4
6.0,4.2,142.0,10.9,8.0,5.0,1.5,100180.0,0.0,90.0,1994,4
7.0,4.5,147.0,8.9,7.2,3.5,12.5,100220.0,0.0,90.0,1994,4
5.0,6.6,177.0,10.4,5.2,1.5,3.9,99230.0,0.0,90.0,1994,4
6.0,9.8,217.0,14.4,6.0,1.6,1.3,100610.0,0.0,91.0,1994,4
4.0,9.1,211.0,12.8,8.6,2.7,0.0,102370.0,0.0,91.0,1994,4
7.0,0.2,70.0,10.9,7.3,1.8,5.6,102210.0,0.0,90.0,1994,4
6.0,6.6,182.0,8.5,7.6,4.4,0.0,102450.0,0.0,90.0,1994,4
6.0,3.7,142.0,8.3,5.9,3.3,2.8,102380.0,0.0,90.0,1994,4
7.0,0.3,76.0,12.5,5.8,3.3,3.3,102120.0,0.0,89.0,1994,4
6.0,6.4,184.0,10.2,8.8,5.1,0.0,102350.0,0.0,89.0,1994,4
6.0,3.9,149.0,9.4,6.7,3.2,0.0,102260.0,0.0,89.0,1994,4
6.0,2.3,123.0,13.6,6.4,3.4,0.0,102020.0,0.0,89.0,1994,4
7.0,2.2,122.0,10.5,8.6,3.6,0.0,101030.0,0.0,89.0,1994,4
8.0,0.0,65.0,14.2,8.8,7.0,0.0,100550.0,0.0,89.0,1994,4
6.0,7.6,206.0,16.4,9.1,4.0,1.2,100740.0,0.0,89.0,1994,4
6.0,10.5,244.0,17.1,11.2,6.1,5.0,100690.0,0.0,89.0,1994,4
6.0,6.3,191.0,16.2,13.7,10.3,3.1,100170.0,0.0,90.0,1994,4
5.0,10.1,242.0,14.5,12.2,8.1,0.0,100490.0,0.0,90.0,1994,4
5.0,7.6,211.0,19.1,9.0,3.6,0.0,101160.0,0.0,90.0,1994,4
7.0,10.7,252.0,19.1,14.3,9.5,0.5,101640.0,0.0,89.0,1994,4
8.0,1.0,103.0,20.4,14.9,10.7,0.0,102370.0,0.0,89.0,1994,4
7.0,5.8,189.0,23.1,16.4,12.3,0.0,103000.0,0.0,89.0,1994,4
7.0,7.2,210.0,20.0,16.0,8.9,0.0,102800.0,0.0,89.0,1994,4
4.0,12.3,277.0,17.4,16.1,12.2,0.0,102530.0,0.0,89.0,1994,4
3.0,12.7,284.0,17.5,12.3,7.2,0.0,102940.0,0.0,89.0,1994,5
6.0,11.2,267.0,19.8,12.0,6.5,0.0,102470.0,0.0,89.0,1994,5
5.0,11.1,266.0,14.6,13.4,6.9,1.1,101010.0,0.0,89.0,1994,5
6.0,4.7,178.0,13.2,11.8,9.1,2.8,101030.0,0.0,89.0,1994,5
7.0,0.2,84.0,15.9,9.8,6.3,4.1,101640.0,0.0,89.0,1994,5
8.0,0.8,103.0,14.0,12.6,9.4,0.2,101660.0,0.0,89.0,1994,5
8.0,0.0,74.0,16.5,12.4,10.9,6.0,101310.0,0.0,89.0,1994,5
5.0,9.3,249.0,17.3,11.5,6.5,0.2,101260.0,0.0,89.0,1994,5
5.0,7.2,220.0,18.4,11.8,6.4,0.0,101820.0,0.0,89.0,1994,5
7.0,8.2,236.0,18.3,12.6,6.9,0.0,101620.0,0.0,89.0,1994,5
6.0,9.4,253.0,17.8,14.1,9.9,4.5,100940.0,0.0,89.0,1994,5
6.0,4.0,173.0,19.7,14.6,11.3,2.8,100860.0,0.0,89.0,1994,5
3.0,9.5,256.0,20.1,14.8,9.9,0.0,101140.0,0.0,89.0,1994,5
6.0,2.4,144.0,20.1,15.8,11.5,11.4,100510.0,0.0,89.0,1994,5
5.0,11.2,280.0,14.0,15.0,9.8,0.0,100820.0,0.0,89.0,1994,5
8.0,0.0,77.0,9.4,12.3,10.6,12.0,100870.0,0.0,89.0,1994,5
8.0,0.0,78.0,14.5,8.0,6.6,1.9,100520.0,0.0,89.0,1994,5
7.0,4.8,190.0,13.9,10.6,6.7,0.0,100980.0,0.0,89.0,1994,5
5.0,4.8,191.0,15.7,9.2,4.5,0.1,101040.0,0.0,89.0,1994,5
7.0,2.1,141.0,13.7,11.7,7.7,5.6,100480.0,0.0,89.0,1994,5
8.0,0.0,79.0,16.9,12.0,10.2,17.4,99840.0,0.0,89.0,1994,5
7.0,1.6,131.0,16.1,13.8,10.7,0.3,100620.0,0.0,89.0,1994,5
7.0,0.9,114.0,13.6,13.3,10.5,0.2,101130.0,0.0,89.0,1994,5
8.0,0.0,80.0,14.5,12.1,10.6,0.8,101130.0,0.0,89.0,1994,5
8.0,0.1,87.0,12.9,12.1,9.7,7.5,101310.0,0.0,89.0,1994,5
8.0,0.0,81.0,12.6,11.6,10.3,1.7,101280.0,0.0,89.0,1994,5
6.0,4.4,188.0,12.4,9.5,6.4,0.0,102120.0,0.0,89.0,1994,5
7.0,0.9,116.0,16.8,9.9,7.4,0.0,102130.0,0.0,89.0,1994,5
4.0,8.6,254.0,18.0,10.2,3.6,0.0,102370.0,0.0,89.0,1994,5
3.0,13.3,318.0,21.3,11.5,5.0,0.0,102780.0,0.0,89.0,1994,5
2.0,14.9,339.0,25.3,13.9,6.5,0.0,102410.0,0.0,89.0,1994,5
4.0,12.4,307.0,19.1,16.4,7.6,0.0,101390.0,0.0,89.0,1994,6
6.0,4.0,184.0,17.8,15.4,11.7,0.2,100750.0,0.0,89.0,1994,6
7.0,8.6,257.0,12.8,14.6,11.5,1.6,100440.0,0.0,89.0,1994,6
7.0,0.0,80.0,17.1,10.8,8.8,6.7,100600.0,0.0,89.0,1994,6
4.0,11.1,292.0,21.5,11.3,5.5,0.1,101880.0,0.0,89.0,1994,6
6.0,7.0,235.0,21.3,16.3,11.1,0.0,101830.0,0.0,89.0,1994,6
7.0,4.1,188.0,17.0,17.0,12.6,1.3,101950.0,0.0,89.0,1994,6
5.0,6.3,225.0,15.8,14.6,12.1,0.2,102160.0,0.0,89.0,1994,6
7.0,0.1,89.0,17.0,10.8,5.7,0.2,102790.0,0.0,89.0,1994,6
6.0,6.1,222.0,19.4,13.8,10.5,0.0,102990.0,0.0,89.0,1994,6
5.0,10.2,282.0,20.4,13.4,7.3,0.0,103210.0,0.0,89.0,1994,6
5.0,9.4,271.0,23.3,14.1,7.8,0.0,103300.0,0.0,89.0,1994,6
3.0,13.9,330.0,24.5,17.0,10.6,0.0,103020.0,0.0,89.0,1994,6
1.0,14.7,340.0,23.6,18.4,12.3,0.0,102560.0,0.0,89.0,1994,6
1.0,15.3,347.0,23.6,15.9,8.2,0.0,102270.0,0.0,89.0,1994,6
4.0,14.8,341.0,25.7,17.8,12.0,0.0,101700.0,0.0,89.0,1994,6
7.0,9.7,276.0,23.0,18.4,11.2,0.0,101440.0,0.0,89.0,1994,6
6.0,9.1,267.0,21.4,17.6,12.1,0.0,101110.0,0.0,89.0,1994,6
7.0,5.5,213.0,18.9,17.0,12.5,0.0,101390.0,0.0,89.0,1994,6
7.0,0.0,81.0,18.2,16.0,13.2,0.9,101710.0,0.0,89.0,1994,6
8.0,0.0,81.0,22.0,15.8,13.4,0.1,101560.0,0.0,89.0,1994,6
4.0,14.1,333.0,24.1,18.6,15.2,0.0,102090.0,0.0,89.0,1994,6
2.0,15.1,345.0,29.3,17.0,9.8,0.0,102440.0,0.0,89.0,1994,6
5.0,11.4,298.0,22.1,21.9,14.5,5.7,101160.0,0.0,88.0,1994,6
6.0,3.5,178.0,21.2,18.8,15.5,0.0,101080.0,0.0,88.0,1994,6
5.0,6.2,224.0,25.7,16.6,12.0,0.0,101690.0,0.0,88.0,1994,6
4.0,10.0,279.0,28.2,19.4,13.1,0.0,102140.0,0.0,87.0,1994,6
1.0,15.5,349.0,21.9,20.7,13.2,0.0,101850.0,0.0,87.0,1994,6
4.0,14.8,340.0,24.2,18.6,15.4,0.0,102030.0,0.0,87.0,1994,6
3.0,12.1,306.0,26.6,17.2,10.2,0.0,102490.0,0.0,87.0,1994,6
3.0,10.7,288.0,27.6,19.7,12.8,0.0,101830.0,0.0,87.0,1994,7
7.0,4.7,198.0,28.0,22.9,18.2,0.0,101360.0,0.0,87.0,1994,7
6.0,9.8,275.0,24.4,21.4,14.8,4.0,101460.0,0.0,86.0,1994,7
6.0,7.0,235.0,22.5,20.6,16.7,0.0,101370.0,0.0,86.0,1994,7
5.0,7.4,240.0,21.4,17.3,12.1,0.1,101870.0,0.0,86.0,1994,7
7.0,3.3,172.0,22.4,16.8,12.3,8.0,101680.0,0.0,87.0,1994,7
5.0,11.2,292.0,18.3,17.2,11.9,1.7,101650.0,0.0,87.0,1994,7
7.0,0.0,79.0,25.0,16.2,14.0,0.0,101610.0,0.0,87.0,1994,7
6.0,10.1,277.0,26.6,19.5,14.0,0.0,102040.0,0.0,87.0,1994,7
4.0,14.7,334.0,30.4,19.4,12.2,0.0,102180.0,0.0,87.0,1994,7
1.0,15.0,337.0,33.1,21.8,13.3,0.0,102030.0,0.0,88.0,1994,7
2.0,13.1,314.0,23.4,25.2,17.4,0.4,101660.0,0.0,88.0,1994,7
7.0,0.9,116.0,26.7,20.4,17.4,0.0,102000.0,0.0,88.0,1994,7
5.0,9.0,259.0,23.0,21.2,15.6,0.0,102150.0,0.0,88.0,1994,7
5.0,4.3,187.0,25.1,18.2,13.5,0.0,102210.0,0.0,88.0,1994,7
