date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,lower_thames_group
20140521,2.0,5.9,210.0,17.8,14.5,9.6,8.0,100820.0,0.0,98
20140522,6.0,4.8,192.0,17.0,15.0,12.1,6.0,100160.0,0.0,98
20140523,6.0,3.9,177.0,16.2,14.1,11.2,11.6,100540.0,0.0,98
20140524,7.0,3.2,165.0,18.2,13.7,11.2,2.4,100960.0,0.0,98
20140525,2.0,13.2,314.0,13.4,13.9,9.6,3.0,101700.0,0.0,98
20140526,7.0,0.0,81.0,13.4,11.3,9.1,9.6,101880.0,0.0,98
20140527,7.0,0.0,81.0,16.1,12.0,10.6,9.8,101460.0,0.0,98
20140528,8.0,0.0,81.0,19.6,12.7,9.3,0.0,101180.0,0.0,98
20140529,7.0,1.7,136.0,16.4,15.8,11.9,0.0,101530.0,0.0,98
20140530,7.0,0.0,82.0,19.2,14.6,12.8,0.0,102310.0,0.0,98
20140531,5.0,5.1,201.0,22.2,13.7,8.2,0.0,102520.0,0.0,98
20140601,4.0,8.8,259.0,21.2,16.5,10.8,0.2,102210.0,0.0,98
20140602,6.0,3.4,173.0,19.9,17.1,13.0,0.2,101830.0,0.0,98
20140603,7.0,2.0,145.0,15.7,16.2,12.5,4.4,101240.0,0.0,98
20140604,6.0,2.6,158.0,19.7,13.6,11.5,6.0,100490.0,0.0,98
20140605,4.0,8.9,262.0,23.6,14.0,8.2,0.0,101030.0,0.0,98
20140606,1.0,12.3,308.0,22.3,15.8,7.9,1.8,101300.0,0.0,98
20140607,4.0,5.6,213.0,24.5,18.7,15.0,2.4,101200.0,0.0,98
20140608,3.0,11.9,303.0,26.0,18.8,13.1,0.0,101840.0,0.0,98
20140609,4.0,6.0,220.0,22.5,20.6,15.2,1.4,101580.0,0.0,98
20140610,1.0,14.0,330.0,22.4,18.0,13.4,0.0,101790.0,0.0,98
20140611,2.0,9.8,276.0,25.0,16.6,10.8,0.0,102610.0,0.0,98
20140612,1.0,13.1,320.0,26.1,18.5,11.9,0.0,102790.0,0.0,98
20140613,2.0,12.4,311.0,22.2,19.7,13.3,5.8,102440.0,0.0,98
20140614,5.0,5.0,204.0,18.5,18.5,14.8,2.8,102500.0,0.0,98
20140615,8.0,0.1,89.0,17.8,16.3,14.0,0.0,102800.0,0.0,98
20140616,7.0,1.8,142.0,21.4,15.3,12.8,0.0,102800.0,0.0,98
20140617,4.0,9.5,273.0,22.5,17.3,13.2,0.2,102740.0,0.0,98
20140618,4.0,7.0,237.0,21.5,18.1,13.6,0.0,102620.0,0.0,98
20140619,3.0,4.9,203.0,23.4,16.9,12.2,0.0,102300.0,0.0,98
20140620,4.0,7.5,244.0,24.1,17.5,11.5,0.0,102230.0,0.0,98
20140621,1.0,13.2,322.0,23.9,18.7,13.2,0.0,101970.0,0.0,98
20140622,3.0,6.8,234.0,25.8,18.8,13.7,0.0,102130.0,0.0,98
20140623,5.0,4.9,203.0,24.9,20.1,14.3,0.0,102210.0,0.0,98
20140624,3.0,9.7,276.0,21.3,19.3,13.7,0.0,101930.0,0.0,98
20140625,3.0,11.6,301.0,21.8,16.4,11.4,0.0,101820.0,0.0,98
20140626,4.0,5.5,213.0,23.3,16.6,11.4,1.2,101530.0,0.0,98
20140627,3.0,5.9,219.0,18.8,18.6,13.9,0.0,101220.0,0.0,98
20140628,5.0,3.9,185.0,19.5,15.5,12.2,13.8,101020.0,0.0,98
20140629,5.0,6.8,233.0,21.2,16.1,12.6,0.0,101310.0,0.0,98
20140630,5.0,5.3,209.0,23.3,15.5,9.8,0.6,101740.0,0.0,98
20140701,2.0,10.7,288.0,24.7,17.5,11.7,0.0,101990.0,0.0,98
20140702,1.0,11.1,293.0,27.1,17.9,11.1,0.0,102270.0,0.0,98
20140703,1.0,14.4,334.0,27.0,20.1,13.1,0.0,101930.0,0.0,98
20140704,2.0,12.4,309.0,21.9,20.5,14.0,3.6,100810.0,0.0,97
20140705,7.0,0.8,115.0,21.9,19.2,16.5,0.0,100190.0,0.0,98
20140706,5.0,3.7,179.0,21.5,17.9,13.9,1.6,100560.0,0.0,97
20140707,2.0,7.2,237.0,20.4,16.4,11.2,0.0,101480.0,0.0,97
20140708,6.0,6.3,223.0,23.4,16.1,11.7,7.6,101550.0,0.0,97
20140709,3.0,5.3,206.0,21.9,17.7,12.0,0.0,101790.0,0.0,97
20140710,5.0,2.7,159.0,21.1,18.2,14.5,0.2,101780.0,0.0,97
20140711,5.0,0.0,79.0,27.7,16.8,12.4,0.2,101770.0,0.0,97
20140712,4.0,7.3,236.0,24.2,21.1,14.4,1.8,101360.0,0.0,97
20140713,5.0,6.5,224.0,25.2,20.7,17.1,0.0,100850.0,0.0,97
20140714,2.0,11.1,288.0,26.5,18.5,11.7,0.0,101420.0,0.0,96
20140715,4.0,7.7,241.0,27.4,22.2,17.8,0.0,101810.0,0.0,96
20140716,3.0,8.5,251.0,29.1,20.8,14.1,0.0,102070.0,0.0,96
20140717,3.0,10.8,282.0,30.3,23.2,17.3,6.6,102000.0,0.0,96
20140718,3.0,11.0,284.0,28.3,24.1,17.9,1.4,101290.0,0.0,96
20140719,3.0,4.9,195.0,26.9,24.0,19.6,0.4,100830.0,0.0,96
20140720,3.0,3.7,174.0,26.9,22.2,17.5,0.0,101030.0,0.0,96
20140721,1.0,7.0,227.0,27.5,21.4,15.9,0.0,101820.0,0.0,96
20140722,0.0,13.1,307.0,29.8,21.7,15.9,0.0,102250.0,0.0,96
20140723,1.0,10.9,279.0,29.6,22.7,15.5,0.0,101980.0,0.0,95
20140724,1.0,11.9,290.0,27.3,22.9,16.1,0.0,101720.0,0.0,95
20140725,3.0,5.4,200.0,29.1,21.9,16.5,10.0,101690.0,0.0,95
20140726,3.0,10.8,275.0,26.2,23.6,18.0,0.0,101640.0,0.0,95
20140727,3.0,5.4,198.0,23.5,22.4,18.5,15.6,101650.0,0.0,95
20140728,6.0,3.2,160.0,27.2,18.5,13.4,1.0,101550.0,0.0,95
20140729,3.0,11.3,278.0,26.4,21.5,15.7,0.0,101590.0,0.0,95
20140730,1.0,12.6,293.0,25.5,20.4,14.4,0.0,101580.0,0.0,95
20140731,2.0,8.7,243.0,25.4,19.8,14.1,0.0,101390.0,0.0,95
20140801,2.0,5.5,196.0,24.6,20.6,15.7,0.0,100880.0,0.0,95
20140802,3.0,5.3,192.0,24.2,20.4,16.1,1.8,100370.0,0.0,94
20140803,1.0,10.7,266.0,24.3,18.4,12.5,0.0,100950.0,0.0,94
20140804,3.0,8.1,231.0,25.1,18.9,13.5,0.0,101580.0,0.0,94
20140805,2.0,4.2,172.0,26.4,19.3,13.5,9.6,101760.0,0.0,94
20140806,4.0,8.5,234.0,26.1,21.5,16.6,0.0,101150.0,0.0,94
20140807,1.0,10.0,253.0,23.7,20.4,14.6,0.0,101390.0,0.0,94
20140808,5.0,2.2,134.0,23.7,19.7,15.6,22.2,100810.0,0.0,94
20140809,4.0,9.7,247.0,22.6,18.6,13.4,6.8,100720.0,0.0,94
20140810,5.0,4.6,175.0,21.9,18.8,15.0,3.4,99960.0,0.0,93
20140811,1.0,8.7,232.0,20.7,17.4,12.9,19.2,100770.0,0.0,93
20140812,2.0,7.3,212.0,22.7,16.5,12.2,0.4,100730.0,0.0,93
20140813,2.0,9.9,244.0,21.6,17.3,11.8,0.0,100550.0,0.0,93
20140814,5.0,3.5,153.0,20.7,17.5,13.3,6.6,100960.0,0.0,93
20140815,6.0,2.8,140.0,21.8,16.4,12.1,0.0,101610.0,0.0,93
20140816,5.0,7.0,203.0,21.5,16.7,11.6,0.0,102000.0,0.0,93
20140817,5.0,4.3,163.0,20.2,17.9,14.2,1.2,101000.0,0.0,92
20140818,4.0,5.0,173.0,18.9,15.7,11.2,0.6,100960.0,0.0,92
20140819,4.0,8.4,218.0,19.0,14.4,9.9,0.2,101350.0,0.0,92
20140820,3.0,7.0,198.0,18.1,13.6,8.2,0.0,101710.0,0.0,92
20140821,4.0,5.7,180.0,20.7,12.9,7.6,0.0,101530.0,0.0,92
20140822,5.0,5.6,177.0,19.5,16.5,12.2,0.6,101120.0,0.0,92
20140823,3.0,9.1,221.0,19.0,14.0,8.4,0.4,101570.0,0.0,91
20140824,3.0,6.4,186.0,17.4,13.2,7.3,0.8,101850.0,0.0,91
20140825,7.0,0.0,61.0,17.1,15.2,12.9,19.6,100730.0,0.0,91
20140826,5.0,0.0,60.0,20.0,15.6,14.1,2.8,100560.0,0.0,92
20140827,5.0,2.6,125.0,22.8,15.4,10.7,1.0,101380.0,0.0,92
20140828,4.0,4.7,157.0,21.5,19.6,16.3,0.0,101080.0,0.0,92
20140829,5.0,4.8,157.0,20.2,17.7,13.9,0.2,101300.0,0.0,92
20140830,5.0,3.4,136.0,21.7,17.5,14.7,0.2,101520.0,0.0,92
20140831,2.0,8.6,203.0,19.2,16.9,12.1,0.0,101820.0,0.0,92
20140901,6.0,0.7,80.0,22.9,15.8,12.3,2.0,102050.0,0.0,92
20140902,2.0,8.3,189.0,23.6,17.6,12.2,0.0,102300.0,0.0,92
20140903,3.0,6.3,164.0,21.3,19.0,14.4,0.0,102250.0,0.0,92
20140904,4.0,1.9,102.0,20.7,17.4,13.5,0.0,101870.0,0.0,92
20140905,5.0,1.3,90.0,21.8,18.4,16.1,0.0,101610.0,0.0,92
20140906,1.0,2.0,102.0,21.6,19.0,16.2,0.0,101430.0,0.0,92
20140907,2.0,5.1,144.0,22.5,17.6,13.5,0.0,101590.0,0.0,92
20140908,0.0,11.6,213.0,22.4,16.3,10.0,0.0,101930.0,0.0,92
20140909,2.0,8.6,181.0,21.2,17.2,11.9,0.0,102140.0,0.0,91
20140910,1.0,9.9,193.0,18.5,16.3,11.4,0.0,102170.0,0.0,91
20140911,3.0,0.0,50.0,23.5,14.4,10.3,0.0,102240.0,0.0,91
20140912,2.0,8.0,170.0,21.3,18.2,12.8,0.0,102440.0,0.0,91
20140913,4.0,1.9,93.0,21.4,16.8,12.2,0.0,102640.0,0.0,90
20140914,2.0,5.1,135.0,22.1,16.8,12.2,0.0,102250.0,0.0,90
20140915,2.0,4.7,129.0,23.8,17.1,12.1,0.0,101710.0,0.0,90
20140916,3.0,3.7,115.0,20.7,18.5,13.2,0.0,101460.0,0.0,89
20140917,0.0,0.2,56.0,25.8,18.4,16.0,0.0,101220.0,0.0,89
20140918,2.0,4.8,126.0,24.5,20.3,14.7,5.6,100940.0,0.0,89
20140919,3.0,3.7,112.0,19.3,20.4,16.3,0.0,101120.0,0.0,89
20140920,7.0,0.0,45.0,18.6,18.0,16.6,0.2,101620.0,0.0,88
20140921,4.0,6.5,140.0,19.3,15.5,12.3,0.2,102410.0,0.0,88
20140922,0.0,10.3,175.0,19.1,13.4,7.4,0.0,102590.0,0.0,88
20140923,1.0,5.5,127.0,19.0,13.5,7.8,1.4,102050.0,0.0,88
20140924,3.0,5.6,127.0,19.8,15.6,12.1,0.2,101470.0,0.0,88
20140925,4.0,4.5,114.0,22.2,13.5,7.1,0.0,102030.0,0.0,88
20140926,7.0,1.9,80.0,21.3,18.1,13.9,0.0,102350.0,0.0,88
20140927,7.0,1.9,79.0,24.7,16.9,12.5,0.0,102610.0,0.0,87
20140928,2.0,6.2,127.0,19.2,19.7,14.7,0.0,102080.0,0.0,87
20140929,3.0,0.1,45.0,22.7,16.2,13.2,0.8,102010.0,0.0,87
20140930,3.0,4.3,105.0,21.6,18.4,14.1,0.4,102270.0,0.0,87
20141001,6.0,3.2,92.0,22.2,18.1,14.6,0.0,102520.0,0.0,86
20141002,4.0,4.2,101.0,22.3,18.5,14.8,0.0,102810.0,0.0,86
20141003,4.0,5.3,111.0,18.1,17.2,12.1,0.0,102210.0,0.0,86
20141004,4.0,2.7,82.0,16.1,15.8,13.5,9.6,101460.0,0.0,85
20141005,0.0,9.0,140.0,13.1,10.2,4.2,0.2,101920.0,0.0,85
20141006,7.0,0.0,36.0,15.5,10.4,7.6,8.8,100270.0,0.0,85
20141007,2.0,8.1,129.0,18.3,11.6,7.7,1.2,99800.0,0.0,85
20141008,4.0,2.7,78.0,18.1,12.6,6.9,0.4,99640.0,0.0,85
20141009,2.0,4.9,99.0,18.6,14.7,11.3,3.0,99900.0,0.0,84
20141010,2.0,5.5,103.0,17.2,13.9,9.2,3.4,100960.0,0.0,84
20141011,4.0,5.5,102.0,14.9,13.6,10.0,0.2,101120.0,0.0,84
20141012,4.0,0.1,37.0,14.5,10.5,6.1,22.2,101030.0,0.0,84
20141013,8.0,0.0,32.0,13.9,12.1,9.7,4.8,99820.0,0.0,85
20141014,8.0,0.0,31.0,15.5,13.1,12.2,1.0,100450.0,0.0,85
20141015,8.0,0.0,31.0,18.1,13.9,12.2,8.6,100420.0,0.0,85
20141016,5.0,4.7,88.0,19.5,14.9,11.6,1.8,100220.0,0.0,86
20141017,5.0,3.2,74.0,19.8,16.2,12.9,0.4,100920.0,0.0,86
20141018,6.0,0.3,38.0,20.7,17.9,16.0,1.8,101070.0,0.0,86
20141019,4.0,5.5,91.0,17.6,18.2,15.7,0.0,101320.0,0.0,85
20141020,5.0,3.7,75.0,14.4,15.1,12.5,2.4,101560.0,0.0,84
20141021,4.0,5.0,85.0,14.5,13.5,12.6,1.0,100920.0,0.0,84
20141022,3.0,3.9,74.0,16.3,10.3,6.0,0.0,102450.0,0.0,84
20141023,8.0,1.5,51.0,17.2,12.9,9.4,1.8,101960.0,0.0,85
20141024,7.0,0.0,26.0,16.1,15.5,13.8,0.2,101470.0,0.0,85
20141025,5.0,2.6,60.0,16.0,11.6,7.1,0.0,101860.0,0.0,86
20141026,7.0,0.0,25.0,18.8,13.8,11.6,0.0,102130.0,0.0,86
20141027,2.0,8.2,99.0,18.6,16.0,13.2,0.2,101970.0,0.0,86
20141028,1.0,8.3,98.0,16.0,14.2,9.8,0.6,101350.0,0.0,86
20141029,8.0,0.0,24.0,18.3,13.9,11.7,2.0,101610.0,0.0,86
20141030,4.0,0.2,29.0,22.9,15.4,12.5,0.2,101820.0,0.0,87
20141031,0.0,5.5,76.0,18.1,17.5,12.1,0.2,101670.0,0.0,87
20141101,3.0,4.6,69.0,15.8,15.9,13.7,2.4,101460.0,0.0,87
20141102,6.0,0.3,29.0,10.2,14.3,12.8,13.4,100480.0,0.0,87
20141103,5.0,0.4,30.0,13.4,9.9,9.6,5.2,99210.0,0.0,88
20141104,4.0,5.2,70.0,11.1,8.9,4.4,17.4,99310.0,0.0,88
20141105,5.0,1.1,38.0,13.5,7.7,4.3,0.8,100450.0,0.0,89
20141106,4.0,2.9,52.0,13.1,7.0,0.5,9.8,100660.0,0.0,89
20141107,5.0,2.0,44.0,14.5,8.5,3.8,0.0,99400.0,0.0,90
20141108,5.0,0.1,23.0,13.2,10.9,7.2,4.4,100070.0,0.0,90
20141109,3.0,4.7,62.0,13.3,10.0,6.8,0.0,100330.0,0.0,91
20141110,4.0,3.5,53.0,13.5,9.8,6.2,0.0,100330.0,0.0,91
20141111,6.0,0.8,31.0,13.6,11.4,9.2,3.0,99640.0,0.0,92
20141112,5.0,3.2,50.0,13.3,12.2,10.7,1.8,99720.0,0.0,92
20141113,5.0,0.0,19.0,14.8,10.7,8.1,11.4,100340.0,0.0,93
20141114,3.0,2.7,45.0,13.2,12.9,11.0,1.2,99940.0,0.0,93
20141115,4.0,0.5,26.0,11.4,9.8,6.4,1.4,99930.0,0.0,94
20141116,6.0,0.0,18.0,9.9,9.4,7.3,8.0,99950.0,0.0,94
20141117,7.0,0.0,17.0,13.2,8.7,7.5,0.2,100050.0,0.0,94
20141118,5.0,3.4,47.0,11.6,10.1,7.0,0.2,101020.0,0.0,94
20141119,2.0,1.3,32.0,11.1,9.4,7.2,0.0,101890.0,0.0,93
20141120,3.0,3.7,48.0,13.1,8.8,6.4,0.2,102430.0,0.0,93
20141121,5.0,0.0,16.0,14.7,8.7,4.2,1.8,101810.0,0.0,92
20141122,8.0,0.0,16.0,8.9,10.9,7.1,15.2,101310.0,0.0,92
20141123,7.0,0.0,16.0,8.7,8.9,8.9,12.2,101730.0,0.0,91
20141124,0.0,3.1,42.0,9.1,4.9,1.0,0.2,102640.0,0.0,91
20141125,6.0,0.0,15.0,9.6,4.5,-0.2,9.2,102190.0,0.0,90
20141126,8.0,0.0,15.0,11.0,7.2,4.8,8.4,101120.0,0.0,89
20141127,6.0,1.7,32.0,12.5,9.7,8.3,0.0,100320.0,0.0,89
20141128,6.0,0.5,22.0,13.5,10.5,8.4,0.4,100310.0,0.0,89
20141129,4.0,1.5,30.0,12.2,11.4,9.2,0.2,101010.0,0.0,89
20141130,5.0,3.9,43.0,7.6,8.3,4.4,0.0,101400.0,0.0,89
20141201,8.0,0.0,14.0,8.1,7.5,7.3,1.0,101400.0,0.0,88
20141202,8.0,0.0,13.0,8.4,7.2,6.2,0.0,101820.0,0.0,88
20141203,4.0,1.5,27.0,4.1,6.2,4.0,0.4,102320.0,0.0,88
20141204,8.0,0.0,13.0,7.2,4.1,4.1,4.4,101640.0,0.0,87
20141205,5.0,0.5,19.0,9.3,5.1,2.9,0.0,101990.0,0.0,87
20141206,0.0,6.3,50.0,10.8,4.3,-0.7,0.4,102730.0,0.0,87
20141207,5.0,1.0,23.0,7.3,5.6,0.4,0.4,101930.0,0.0,87
20141208,2.0,5.0,44.0,12.1,4.5,1.6,0.0,102050.0,0.0,87
20141209,3.0,0.3,17.0,8.9,5.8,-0.5,1.4,102480.0,0.0,87
20141210,2.0,5.3,44.0,10.5,5.0,1.1,0.0,101510.0,0.0,87
20141211,3.0,0.7,20.0,8.9,8.0,5.4,10.0,100900.0,0.0,88
20141212,5.0,0.0,12.0,6.9,7.8,6.6,0.0,99740.0,0.0,88
20141213,2.0,5.2,43.0,10.1,3.6,0.3,0.2,101120.0,0.0,89
20141214,4.0,2.2,29.0,8.2,4.7,-0.8,0.8,101190.0,0.0,89
20141215,4.0,2.9,32.0,11.2,5.8,3.4,0.2,101200.0,0.0,89
20141216,2.0,4.9,42.0,13.1,5.8,0.4,8.0,101470.0,0.0,89
20141217,8.0,0.2,15.0,13.8,7.3,1.5,0.2,100630.0,0.0,90
20141218,8.0,0.0,12.0,10.0,12.4,11.0,0.8,101020.0,0.0,90
20141219,4.0,4.3,39.0,9.7,9.9,9.7,0.0,101540.0,0.0,90
20141220,2.0,3.7,36.0,13.6,7.0,4.2,0.0,102680.0,0.0,91
20141221,6.0,0.3,16.0,13.5,8.7,3.8,0.0,102680.0,0.0,91
20141222,7.0,0.0,12.0,13.0,10.7,7.9,0.0,101860.0,0.0,92
20141223,6.0,0.5,18.0,9.6,11.8,10.5,0.2,101680.0,0.0,92
20141224,4.0,1.8,27.0,8.7,9.6,9.6,0.0,101760.0,0.0,92
20141225,0.0,5.3,43.0,9.1,5.4,2.0,0.0,102880.0,0.0,92
20141226,4.0,0.0,12.0,4.8,4.4,-0.4,8.8,102360.0,0.0,93
20141227,5.0,2.0,28.0,6.2,3.0,1.2,0.0,100730.0,0.0,93
20141228,0.0,6.0,47.0,5.8,3.6,0.9,0.0,102950.0,0.0,93
20141229,0.0,6.1,47.0,5.7,1.2,-3.5,0.2,104060.0,0.0,94
20141230,1.0,3.3,35.0,8.5,0.8,-4.1,0.2,103940.0,0.0,94
20141231,3.0,2.3,30.0,12.9,2.2,-4.1,0.2,103410.0,0.0,94
20150101,8.0,0.0,13.0,9.2,7.1,1.3,1.0,102760.0,0.0,94
20150102,3.0,5.4,45.0,6.2,8.6,8.0,8.6,102900.0,0.0,94
20150103,6.0,0.0,13.0,7.1,4.9,3.5,2.4,102400.0,0.0,94
20150104,8.0,0.0,13.0,10.0,2.9,-1.4,0.0,103530.0,0.0,94
20150105,8.0,0.0,13.0,10.4,4.9,-0.3,0.2,102910.0,0.0,94
20150106,5.0,0.6,20.0,11.2,8.7,6.9,1.2,102130.0,0.0,94
20150107,4.0,0.0,13.0,11.7,6.0,0.7,5.4,102370.0,0.0,94
20150108,5.0,2.1,31.0,15.3,8.4,5.0,7.8,102100.0,0.0,94
20150109,6.0,2.7,35.0,13.9,10.9,6.5,0.0,101810.0,0.0,95
20150110,4.0,1.1,25.0,9.9,12.5,11.0,0.8,101490.0,0.0,95
20150111,3.0,3.9,42.0,12.2,6.3,2.7,0.6,102220.0,0.0,95
20150112,8.0,0.0,14.0,9.9,8.0,3.7,13.8,101070.0,0.0,96
20150113,5.0,4.0,43.0,11.0,8.6,7.2,1.8,100250.0,0.0,96
20150114,3.0,4.9,48.0,9.5,6.6,2.2,8.2,100420.0,0.0,96
20150115,3.0,2.5,36.0,7.6,6.2,2.8,0.2,99080.0,0.0,96
20150116,2.0,2.8,38.0,7.3,6.0,4.3,0.2,100440.0,0.0,96
20150117,2.0,2.9,39.0,4.4,2.3,-2.8,1.0,101270.0,0.0,96
20150118,4.0,2.7,38.0,5.0,2.6,0.8,0.2,101210.0,0.0,96
20150119,4.0,6.5,59.0,5.0,1.9,-1.3,0.0,101420.0,0.0,96
20150120,3.0,3.9,46.0,4.2,0.5,-4.0,0.6,101010.0,0.0,96
20150121,7.0,0.0,16.0,4.3,-0.5,-5.2,0.2,100760.0,0.0,96
20150122,2.0,0.5,24.0,8.5,2.2,0.0,0.0,102020.0,0.0,96
20150123,2.0,5.2,56.0,7.4,2.1,-4.4,2.8,102510.0,0.0,96
20150124,1.0,6.7,64.0,9.2,0.8,-5.9,0.2,102570.0,0.0,96
20150125,5.0,0.0,17.0,9.9,3.9,-1.4,0.0,103010.0,0.0,96
20150126,5.0,0.0,17.0,9.8,5.9,1.9,0.2,102430.0,0.0,96
20150127,5.0,3.6,49.0,10.7,6.1,2.3,0.0,102650.0,0.0,96
20150128,5.0,0.0,18.0,7.4,7.7,4.7,1.0,100640.0,0.0,96
20150129,2.0,0.0,18.0,6.7,4.4,1.4,1.6,98600.0,0.0,96
20150130,4.0,0.0,19.0,5.2,3.9,1.1,2.0,97910.0,0.0,95
20150131,5.0,0.0,19.0,5.6,2.3,-0.7,1.4,98520.0,0.0,95
20150201,5.0,0.0,19.0,2.6,3.2,0.8,0.0,99980.0,0.0,95
20150202,1.0,0.0,20.0,4.4,-0.2,-3.0,0.0,100590.0,0.0,95
20150203,5.0,0.5,28.0,4.5,1.8,-0.8,0.0,100820.0,0.0,95
20150204,5.0,1.5,39.0,5.1,1.3,-1.9,0.2,101990.0,0.0,95
20150205,5.0,0.0,21.0,5.4,3.2,1.3,0.0,102590.0,0.0,95
20150206,2.0,5.2,68.0,5.4,2.6,-0.3,0.2,103100.0,0.0,95
20150207,5.0,0.0,21.0,8.9,2.7,-0.1,0.0,103630.0,0.0,95
20150208,2.0,6.2,76.0,9.9,5.2,1.5,0.0,103830.0,0.0,95
20150209,4.0,4.5,66.0,6.9,5.0,0.1,0.0,103460.0,0.0,95
20150210,8.0,0.0,23.0,5.4,5.4,3.9,0.0,103250.0,0.0,94
20150211,8.0,0.0,23.0,7.6,4.9,4.3,0.0,102490.0,0.0,94
20150212,7.0,0.0,24.0,9.2,5.7,3.8,0.2,102010.0,0.0,94
20150213,7.0,0.0,24.0,8.7,5.3,1.3,7.0,100360.0,0.0,93
20150214,7.0,0.3,31.0,9.5,6.3,3.9,0.2,100220.0,0.0,93
20150215,4.0,2.1,52.0,8.6,7.3,5.0,0.2,101350.0,0.0,93
20150216,6.0,0.0,25.0,9.2,4.2,-0.2,5.6,101620.0,0.0,93
20150217,1.0,9.0,106.0,10.7,5.7,2.1,0.0,103550.0,0.0,92
20150218,2.0,8.7,106.0,8.7,5.4,0.0,0.0,103720.0,0.0,92
20150219,6.0,0.8,41.0,7.2,6.4,4.0,6.4,102140.0,0.0,92
20150220,5.0,0.5,38.0,7.8,5.8,4.4,1.8,100610.0,0.0,92
20150221,5.0,3.2,68.0,10.1,4.6,1.3,0.2,100200.0,0.0,92
20150222,3.0,1.6,53.0,8.7,4.0,-2.1,6.4,100310.0,0.0,92
20150223,3.0,4.1,78.0,9.7,5.2,1.6,1.2,99200.0,0.0,92
20150224,3.0,4.9,86.0,12.3,6.5,3.3,2.0,100450.0,0.0,92
20150225,6.0,2.3,63.0,11.4,8.5,4.6,0.6,101510.0,0.0,92
20150226,6.0,0.0,30.0,9.9,9.3,7.1,4.6,101280.0,0.0,92
20150227,2.0,8.5,118.0,11.1,4.8,-0.4,0.0,101940.0,0.0,92
20150228,8.0,0.0,31.0,11.7,7.3,3.5,1.8,100830.0,0.0,92
20150301,3.0,5.3,105.0,9.0,9.2,6.7,3.2,99970.0,0.0,92
20150302,1.0,7.7,128.0,9.9,5.8,2.5,0.0,100810.0,0.0,92
20150303,2.0,5.7,111.0,10.9,6.3,2.7,0.0,101620.0,0.0,92
20150304,1.0,6.7,122.0,12.6,6.2,1.5,0.0,102960.0,0.0,92
20150305,3.0,7.5,131.0,13.2,6.1,-0.5,0.0,103900.0,0.0,92
20150306,3.0,7.8,135.0,16.0,8.7,4.2,0.0,103400.0,0.0,92
20150307,0.0,9.2,150.0,12.8,11.0,5.9,0.0,102520.0,0.0,92
20150308,4.0,3.1,90.0,10.6,9.7,6.5,0.2,102310.0,0.0,93
20150309,5.0,1.5,70.0,12.5,5.8,1.0,0.0,102520.0,0.0,93
20150310,0.0,9.1,154.0,13.9,7.9,3.2,0.0,102990.0,0.0,92
20150311,4.0,5.6,122.0,14.6,8.4,2.8,0.0,102880.0,0.0,92
20150312,3.0,7.0,138.0,11.6,9.8,4.9,0.0,102530.0,0.0,92
20150313,2.0,1.1,68.0,8.7,9.7,7.8,0.0,102310.0,0.0,92
20150314,5.0,3.7,105.0,7.3,5.8,2.8,0.0,103030.0,0.0,91
20150315,7.0,0.0,43.0,8.3,6.1,4.9,2.0,102790.0,0.0,91
20150316,6.0,0.0,44.0,12.7,6.3,4.3,0.8,102340.0,0.0,91
20150317,1.0,2.3,90.0,11.4,8.4,4.0,0.0,102500.0,0.0,91
20150318,2.0,8.7,165.0,7.9,7.4,3.4,0.0,103180.0,0.0,91
20150319,8.0,0.0,46.0,12.1,6.6,5.2,0.0,103300.0,0.0,91
20150320,6.0,4.9,127.0,8.1,8.4,4.7,0.0,102740.0,0.0,91
20150321,6.0,0.5,63.0,9.7,6.4,4.7,0.0,102580.0,0.0,90
20150322,3.0,7.7,162.0,12.2,6.9,4.0,0.0,102610.0,0.0,90
20150323,6.0,3.9,119.0,10.7,6.6,0.9,2.8,101610.0,0.0,91
20150324,5.0,2.6,102.0,10.3,7.7,4.6,0.4,101000.0,0.0,90
20150325,2.0,5.7,144.0,13.0,5.3,0.3,5.4,101140.0,0.0,91
20150326,5.0,3.0,110.0,13.1,8.3,3.5,2.8,100610.0,0.0,91
20150327,1.0,8.3,177.0,14.3,7.3,1.4,0.0,101960.0,0.0,91
